date,Ticker,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,EMA_20,EMA_50,SMA_20,SMA_200,BB_upper,BB_lower,ticker,Macro_OK,future_close,future_return,target,tabular_score
2022-11-06,AAPL,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800.0,37.806166180941176,-1.3218907492221206,0.18616876875613658,145.18904230369745,148.0290297499833,146.95050201416015,,145.04434688962712,134.57566043459164,AAPL,True,148.11000061035156,0.07031359578126144,1,0.9647492696066163
2022-11-07,AAPL,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600.0,38.91929160631842,-1.6469638723480102,-0.1804577594646928,144.5919904813401,147.6718128252367,146.70900192260743,,139.0981215985531,138.0778854815251,AAPL,True,148.11000061035156,0.06615320013343202,1,0.973674000789412
2022-12-28,AAPL,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400.0,24.078994441206593,-4.036938908215774,-3.5212134325590414,134.96206596950614,140.28918778607147,135.77700004577636,,134.84812367491472,125.81187693543686,AAPL,True,135.94000244140625,0.0785465047125312,1,0.9658217782674998
2022-12-31,AAPL,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200.0,36.24383828218164,-3.6878358610881037,-3.660830326310434,133.63196400181718,139.10604369411013,133.92649879455567,,132.18904223483796,126.02695202785738,AAPL,True,137.8699951171875,0.061109850604080376,1,0.9869183210754355
2023-01-01,AAPL,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200.0,36.24383828218164,-3.532219400409474,-3.6351081411302424,133.27939530409947,138.74619855613645,133.19849815368653,,132.1460525555452,126.02993926574386,AAPL,True,137.8699951171875,0.061109850604080376,1,0.983030291467457
2023-01-02,AAPL,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200.0,36.24383828218164,-3.370044459417244,-3.582095404787643,132.96040457759298,138.40046499220097,132.42149772644044,,130.12198791503695,129.6100006103537,AAPL,True,137.8699951171875,0.061109850604080376,1,0.9923440169576531
2023-01-03,AAPL,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500.0,28.13639410081323,-3.5922710031672977,-3.5841305244635744,132.20893744590072,137.8777016472058,131.51449737548828,,132.84598846435534,125.06999969482439,AAPL,True,141.11000061035156,0.12824818865167975,1,0.9906745817417062
2023-01-04,AAPL,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600.0,32.45535962133899,-3.6225365014118154,-3.5918117198532227,131.65189584251507,137.42602709674094,131.00749740600585,,132.45364606013237,124.03434527287544,AAPL,True,142.52999877929688,0.12796769619214965,1,0.9906745817417062
2023-01-05,AAPL,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700.0,30.410802000514536,-3.711861222481872,-3.6158216203789526,131.02028639494853,136.93951609855762,130.5329975128174,,131.72351343294665,122.80047948697528,AAPL,True,141.86000061035156,0.13469848359829645,1,0.9901875687546933
2023-01-06,AAPL,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700.0,43.55599673144298,-3.3725931202851314,-3.5671759203601887,130.88692532087606,136.65247606007253,130.28849754333498,,131.51778816949255,122.88220572699187,AAPL,True,143.9600067138672,0.11063116908556506,1,0.9924602960274205
2023-01-07,AAPL,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700.0,43.555996731442974,-3.0683506684753183,-3.467410869983215,130.76626530147715,136.37669249368489,130.04399757385255,,131.3034214059108,122.97257346713609,AAPL,True,145.92999267578125,0.12582933322785675,1,0.9924602960274205
2023-01-08,AAPL,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700.0,43.555996731442974,-2.795017115992124,-3.332932119184997,130.65709671249718,136.11172396911635,129.90649757385256,,131.9907521273584,124.10524091463378,AAPL,True,145.92999267578125,0.12582933322785675,1,0.9924602960274205
2023-01-09,AAPL,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800.0,45.04970723571686,-2.5067357450030556,-3.1676928443486085,130.60880120621025,135.87793063293472,129.79899711608886,,132.61418689238803,124.99780346405726,AAPL,True,145.92999267578125,0.12124471394019116,1,0.9923440169576531
2023-01-10,AAPL,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200.0,46.711664901849346,-2.2060395305542215,-2.9753621815897313,130.6203435415749,135.67605083272312,129.56299705505373,,130.83120752284822,129.06478246738618,AAPL,True,143.0,0.09385760478439446,1,0.9923440169576531
2023-01-11,AAPL,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900.0,53.862687881469476,-1.725139557525324,-2.72531765677685,130.89364467982148,135.59032356450513,129.625997543335,,133.60892468945994,127.83506945116507,AAPL,True,144.2899932861328,0.08090484192482718,1,0.9851375392248596
2023-01-12,AAPL,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600.0,53.63799848516014,-1.3350882767745702,-2.447271780776394,131.13329791622985,135.5048208232347,129.70349769592286,,134.77315252930387,128.1868450292899,AAPL,True,145.42999267578125,0.09009810871540924,1,0.9801375392248595
2023-01-13,AAPL,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700.0,56.904913882812366,-0.9065862854187117,-2.1391346817048578,131.47869759152567,135.4756119480818,129.8484973907471,,136.03740842442315,128.97858889002995,AAPL,True,150.82000732421875,0.11917492929675164,1,0.9922822885625914
2023-01-14,AAPL,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700.0,56.90491388281236,-0.5605338843801349,-1.8234145222399132,131.79120205965046,135.44754851901334,129.9934970855713,,136.3737099554098,130.48628760318397,AAPL,True,154.5,0.1464826825305541,1,0.9922822885625914
2023-01-15,AAPL,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700.0,56.90491388281236,-0.28302235781853824,-1.5153360893556385,132.07394419747766,135.420585616575,130.1384967803955,,135.52051820694297,132.95147886336954,AAPL,True,154.5,0.1464826825305541,1,0.9922822885625914
2023-01-16,AAPL,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700.0,56.90491388281235,-0.062373471107122214,-1.2247435657059353,132.32975851265462,135.39468008285976,130.37499656677247,,135.5699890136714,133.41000366210986,AAPL,True,154.5,0.1464826825305541,1,0.9923985676323588
2023-01-17,AAPL,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600.0,60.2019965352636,0.2053420841579907,-0.9387264357331502,132.67359126777382,135.41606527339098,130.8699966430664,,135.94000244140574,134.0519897460943,AAPL,True,151.72999572753906,0.11615413419562588,1,0.9873985676323588
2023-01-18,AAPL,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800.0,57.282268729101816,0.3545173804262731,-0.6800776725012656,132.91515464359225,135.40798454556653,131.14999694824218,,136.0084026026752,134.1635944676373,AAPL,True,154.64999389648438,0.14377624596792077,1,0.9873985676323588
2023-01-19,AAPL,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400.0,57.46485885720694,0.47213865846813974,-0.4496344063073846,133.13942603681784,135.40257355446437,131.4169975280762,,136.05476184985332,134.3212391267092,AAPL,True,151.9199981689453,0.12308711000664971,1,0.9873985676323588
2023-01-20,AAPL,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600.0,64.5385830493043,0.7663182609752255,-0.20644387285086258,133.58995642542448,135.49933518437507,131.8139976501465,,138.0035510442271,133.616450176476,AAPL,True,150.8699951171875,0.09429172742735059,1,0.9840848421421627
2023-01-21,AAPL,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600.0,64.5385830493043,0.9880678838970027,0.032458478498710475,133.99757915797332,135.59230224056378,132.2109977722168,,138.83553532529814,134.0284661395456,AAPL,True,151.00999450683594,0.0953071723726372,1,0.9840848421421627
2023-01-22,AAPL,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600.0,64.53858304930431,1.1505433105861869,0.25607544491620576,134.36638067789846,135.68162352984314,132.60799789428714,,139.39513168334298,134.24086685181328,AAPL,True,151.00999450683594,0.0953071723726372,1,0.9830848421421627
2023-01-23,AAPL,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300.0,71.83004181940308,1.5231892447906432,0.5094982048910933,135.00863019527495,135.8945010624121,133.40999794006348,,141.70482032352666,134.29117577022336,AAPL,True,151.00999450683594,0.07015798918335579,1,0.9769218781120446
2023-01-24,AAPL,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100.0,74.32202879519414,1.911066235267981,0.7898118109664709,135.72495101280086,136.15471665915268,134.21849784851076,,143.42303012665124,135.47696376983313,AAPL,True,153.85000610351562,0.07942192816368025,1,0.9847618985510385
2023-01-25,AAPL,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300.0,71.12495905402173,2.1397327842985305,1.0597960056328828,136.30924145066282,136.3784532846899,135.060498046875,,144.23386547006635,136.26213062368367,AAPL,True,153.1999969482422,0.07993794085084152,1,0.9940756240412346
2023-01-26,AAPL,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100.0,74.78602459149292,2.46202492317218,1.3402417891407423,137.0378857614442,136.67576910544196,135.777498626709,,145.52214494497107,137.40985578745082,AAPL,True,155.3300018310547,0.07898023469661498,1,0.9861480878093505
2023-01-27,AAPL,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800.0,77.64895028946543,2.8436256224062504,1.640918555793844,137.88475308661916,137.03867983369057,136.59299850463867,,146.49192987308166,139.66406988277774,AAPL,True,153.7100067138672,0.05331333124487383,1,0.9840756240412346
2023-01-30,AAPL,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300.0,64.12371367280146,3.148309230295638,2.393293210484833,139.69237774412142,137.92933013679897,138.81099853515627,,147.42608154135198,142.4739123551324,AAPL,True,152.5500030517578,0.06678323812418051,1,0.9942006240412345
2023-01-31,AAPL,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500.0,66.86061608007503,3.1093386705832415,2.536502302504515,140.13024589097964,138.17876790736108,139.3509979248047,,147.39884794390352,142.63314058148714,AAPL,True,152.5500030517578,0.05724589472566591,1,0.9940756240412346
2023-02-24,AAPL,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600.0,42.78795944305419,1.017846744307235,2.218311458762195,150.09328502385037,146.41888875440154,151.82449951171876,,153.01153593573974,145.40846528496343,AAPL,True,155.85000610351562,0.06229976805518417,1,0.9849199793398403
2023-02-25,AAPL,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600.0,42.7879594430542,0.6503600317145697,1.9047211733526699,149.77106804194722,146.43030514496883,151.43499984741212,,150.29372606240716,145.79027662313976,AAPL,True,155.0,0.056505983959915074,1,0.9849199793398403
2023-02-26,AAPL,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600.0,42.7879594430542,0.35503158131618306,1.5947832549453727,149.47953839165388,146.44127383394525,151.1840003967285,,150.10355791200536,145.27244916807277,AAPL,True,155.0,0.056505983959915074,1,0.9849199793398403
2023-02-28,AAPL,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000.0,45.52057097273074,0.06415140025694654,1.0680718005266658,149.1480576952734,146.53497834271218,150.62200088500975,,148.0817372509103,146.1022715381522,AAPL,True,157.39999389648438,0.06777009691468348,1,0.981377002400637
2023-03-01,AAPL,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000.0,39.73694355844767,-0.22317032141194204,0.8098233761389444,148.78252815844675,146.48693988058992,150.3440010070801,,148.56974769109223,145.05425743586096,AAPL,True,159.27999877929688,0.0961392984338188,1,0.9819570163768774
2023-03-02,AAPL,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100.0,42.004241702891996,-0.3978729461266255,0.5682841116858305,148.5089543968908,146.4643149308456,150.08900146484376,,148.55721224183048,144.74679166441956,AAPL,True,157.8300018310547,0.0816941804521437,1,0.9816583279111928
2023-03-03,AAPL,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300.0,56.904351285572474,-0.12178139835106094,0.4302710096784522,148.74905386188186,146.64336135627508,150.0900016784668,,151.51282992713683,143.51917080528509,AAPL,True,158.92999267578125,0.05230744858859989,1,0.9674109356933333
2023-03-04,AAPL,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300.0,56.90435128557247,0.09591746555690861,0.36340030085414354,148.96628671115948,146.81538635325634,150.09100189208982,,153.05481718505916,143.2211837915034,AAPL,True,160.25,0.06104748258772415,1,0.9724109356933333
2023-03-05,AAPL,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300.0,56.904351285572474,0.2653861769884145,0.34379747608099775,149.16283071764877,146.9806652719246,149.95000152587892,,154.18603255772973,143.53796646570777,AAPL,True,160.25,0.06104748258772415,1,0.9724109356933333
2023-03-09,AAPL,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600.0,52.407957753325505,0.8127617922383479,0.5976592264277989,150.13740061990046,147.74955035773198,149.65500106811527,145.85864902496334,154.382920384385,149.5850788831931,AAPL,True,160.77000427246094,0.0676008246373061,1,0.970235902896463
2023-03-10,AAPL,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400.0,47.200074616538544,0.5877897033513761,0.5956853218125143,149.98145770371946,147.77897975546796,149.45250091552737,145.76329898834226,155.18113185103263,147.77486790482678,AAPL,True,162.36000061035156,0.09333333744344487,1,0.9765903111472185
2023-03-11,AAPL,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400.0,47.20007461653855,0.40483106159260274,0.557514469768532,149.8403664938414,147.8072550591751,149.2500007629395,145.66964900970459,153.85249589385987,146.97150312957766,AAPL,True,164.89999389648438,0.11043766933659512,1,0.9765903111472185
2023-03-12,AAPL,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400.0,47.20007461653855,0.2568739370055937,0.49738636321594437,149.71271254204697,147.83442152744274,149.0475006103516,145.57449901580813,153.26977276291007,146.3142238191212,AAPL,True,164.89999389648438,0.11043766933659512,1,0.9765903111472185
2023-03-13,AAPL,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100.0,52.730060932512494,0.295176869114556,0.4569444643956667,149.78483527334757,147.9377775938451,149.1470008850098,145.47669902801516,151.3024313174954,147.32156770594213,AAPL,True,164.89999389648438,0.09589946539985693,1,0.972705053340392
2023-03-14,AAPL,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900.0,57.84660117314486,0.4909388694984784,0.4637433454162291,150.0519934699707,148.120217544592,149.33100051879885,145.42154903411864,152.96951522422074,146.4544837992168,AAPL,True,166.1699981689453,0.08899667184592852,1,0.9727667817354538
2023-03-15,AAPL,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900.0,58.75378481186239,0.6706284734165422,0.5051203710162917,150.33180413884625,148.3111896210066,149.51050109863283,145.36839908599853,154.45797267924735,146.76202854145578,AAPL,True,165.6300048828125,0.08261977211454653,1,0.9727667817354538
2023-03-16,AAPL,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100.0,64.61702672993253,1.031916633740309,0.6104796235610952,150.85734718310047,148.60682948306578,149.96750106811527,145.3295491409302,157.03658519882848,147.1234184632809,AAPL,True,163.75999450683594,0.05075385366405758,1,0.9727667817354538
2023-03-17,AAPL,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600.0,61.80500942408447,1.235410669796238,0.7354658328081238,151.25188554661472,148.8575420523573,150.38200073242191,145.29764911651614,157.17153181758033,149.58847184452907,AAPL,True,164.66000366210938,0.06232260427167339,1,0.9730654702011383
2023-03-18,AAPL,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600.0,61.80500942408446,1.3807645650560403,0.8645255792577071,151.60884882788952,149.09842275618644,150.79650039672853,145.2780990982056,156.81925834854835,151.7527448252798,AAPL,True,164.66000366210938,0.06232260427167339,1,0.977513999612903
2023-03-19,AAPL,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600.0,61.80500942408446,1.47891061330742,0.9874025860676499,151.93181560618575,149.3298571579046,151.15050048828124,145.26699909210208,156.663992545968,152.8720120927039,AAPL,True,164.66000366210938,0.06232260427167339,1,0.977513999612903
2023-04-11,AAPL,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200.0,50.344072262032455,2.131595909933594,2.772655985671607,161.87506528518253,157.2255153927353,162.52349929809574,146.07399921417235,166.63522680086336,160.0887783260898,AAPL,True,169.58999633789062,0.054664136314123805,1,0.9811887307956988
2023-04-12,AAPL,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100.0,47.96982588634317,1.7422471945185123,2.566574227440988,161.70601202978568,157.33824051864826,162.5819999694824,146.122349281311,166.26466892348395,158.63533718003174,AAPL,True,168.5399932861328,0.05271696977425571,1,0.9811887307956988
2023-04-15,AAPL,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500.0,61.527895493048455,1.8985233926115654,2.23345213139722,162.64211921270936,158.24115789203444,163.34350051879883,146.3374493789673,168.18140955759972,158.57059849904093,AAPL,True,173.57000732421875,0.050602265423489334,1,0.9811887307956988
2023-04-16,AAPL,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500.0,61.52789549304846,1.883125070813037,2.1633867192803833,162.88667992710535,158.51444608112593,163.69000091552738,146.4142994308472,168.4248319695825,160.09117755190186,AAPL,True,173.57000732421875,0.050602265423489334,1,0.9811887307956988
2023-04-17,AAPL,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200.0,61.58054462899305,1.8511953090038276,2.1009484372250724,163.10985286047998,158.77780096922055,164.06900100708012,146.5280494308472,165.5604315305455,165.00757384054822,AAPL,True,173.57000732421875,0.05047516681191591,1,0.9764195000264679
2023-04-21,AAPL,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300.0,56.39335403189678,1.8397422407259967,2.002016650041302,164.18622828071238,159.90719195570415,164.71100158691408,147.07164951324467,168.12947813390522,164.27052186609475,AAPL,True,173.75,0.05290265120297268,1,0.9764195000264679
2023-04-25,AAPL,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100.0,50.7190224919252,1.2365887161135731,1.6724182748086505,164.36895824774004,160.62590640326812,164.64500274658207,147.47724964141852,165.92081141397014,163.7431961543892,AAPL,True,172.07000732421875,0.05068085018761592,1,0.9714195000264679
2023-04-26,AAPL,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800.0,50.67792179533343,1.0501522675292847,1.5479650733527774,164.31096170098726,160.7488118190943,164.6000022888184,147.59559963226323,165.9300277133504,163.22997594875898,AAPL,True,172.07000732421875,0.05074507264370922,1,0.9714195000264679
2023-05-15,AAPL,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700.0,58.99342549334649,2.023037491453323,2.18642439637314,170.77185542232462,166.46388129614158,170.7825004577637,150.2194495773316,173.81952450118476,171.5924872175652,AAPL,True,180.9499969482422,0.05160684166934178,1,0.9766695000264679
2023-05-23,AAPL,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300.0,49.84704584341168,1.606547883975594,1.9195727387646724,172.48257739672405,168.49694068272413,172.99550323486335,151.20719959259034,177.03696699402545,171.45903520324018,AAPL,True,183.7899932861328,0.0712869894006736,1,0.9831468568321831
2023-05-24,AAPL,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500.0,50.956915533433346,1.3683235354103545,1.809322898093809,172.42137920064468,168.62804090449538,173.29800338745122,151.37449954986573,176.74439985939023,170.4235994081879,AAPL,True,183.30999755859375,0.06674814632880667,1,0.9831468568321831
2023-05-25,AAPL,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300.0,55.32938923005968,1.2578257187453232,1.699023462224112,172.47553408564653,168.79909833934514,173.26900329589847,151.54754955291747,175.89407345581634,170.40592654418367,AAPL,True,183.9499969482422,0.06335621196052985,1,0.9831468568321831
2023-05-26,AAPL,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000.0,62.88934101896049,1.3515620112109161,1.629531172021473,172.7569110942308,169.05913341136224,173.36200256347658,151.73009952545166,176.11000495758685,170.29799064788193,AAPL,True,186.00999450683594,0.06030896809422996,1,0.9831468568321831
2023-05-27,AAPL,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000.0,62.88934101896047,1.4095997103083562,1.5855448796788498,173.0114902924737,169.30897102957476,173.45500183105472,151.90974948883056,176.8224213532177,170.07757254326668,AAPL,True,184.9199981689453,0.054095684257952956,1,0.9831468568321831
2023-05-28,AAPL,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000.0,62.889341018960465,1.439007027717338,1.5562373092865476,173.24182385278868,169.54901109413188,173.55150146484377,152.11254947662354,177.26629390658132,171.18169803677807,AAPL,True,184.9199981689453,0.054095684257952956,1,0.9831468568321831
2023-05-29,AAPL,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000.0,62.88934101896047,1.445648008277459,1.53411944908473,173.4502208835499,169.77963782282404,173.73450088500977,152.25534946441653,176.89398498535118,172.99000549316443,AAPL,True,184.9199981689453,0.054095684257952956,1,0.9831468568321831
2023-06-07,AAPL,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600.0,58.24309528110664,2.1434255530593305,2.146545838829429,176.9723694999231,172.67905659221236,176.59449920654296,153.57829967498782,182.05382339943304,177.35018050681697,AAPL,True,188.05999755859375,0.05758626595771337,1,0.979084356832183
2023-06-10,AAPL,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48900000.0,67.30482016792422,2.19777430394538,2.1686493937389706,177.97622707778376,173.60146227823037,177.44499969482422,154.0433498764038,182.35325472318664,177.454759192829,AAPL,True,193.97000122070312,0.07189430826783322,1,0.9734404751647693
2023-06-11,AAPL,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48900000.0,67.3048201679242,2.1706440204585533,2.1690483190828873,178.26039656693456,173.89003264825536,177.7830001831055,154.19279987335207,182.70668181041685,177.80133210559876,AAPL,True,193.97000122070312,0.07189430826783322,1,0.9741309513552455
2023-06-12,AAPL,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900.0,74.06345069959686,2.3504053309506503,2.20531972145644,178.78702482590583,174.27826639876037,178.39449996948244,154.35639980316162,183.8093962877301,179.0866120130511,AAPL,True,193.97000122070312,0.05538934820418434,1,0.9741309513552455
2023-08-10,AAPL,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900.0,23.96610586365665,-3.363550761761644,-1.5528639223361826,186.48351575310323,187.42220642324074,189.10250167846678,169.86890022277836,182.28186830614393,176.43813901807485,AAPL,True,187.64999389648438,0.054391147999021214,1,0.964582988008242
2023-08-11,AAPL,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,52036700.0,23.73175346780875,-3.610033533210327,-1.9642978445110117,185.65556123243937,187.0444725747267,188.39500122070314,170.05230018615725,179.98741218946535,177.05259025194093,AAPL,True,187.8699951171875,0.05669611458296232,1,0.9733534798115208
2023-08-12,AAPL,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,52036700.0,23.731753467808748,-3.7620068323999476,-2.323839642088799,184.9064595232673,186.68155181831128,187.68750076293946,170.22860015869142,179.82876204876567,176.78723526568746,AAPL,True,189.4600067138672,0.06563931530698026,1,0.9756451464781875
2023-08-13,AAPL,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,52036700.0,23.731753467808748,-3.8382023593160284,-2.6267121855342452,184.2287008340164,186.33286324842192,186.9395004272461,170.4082501220703,178.22238408173442,177.58960932646872,AAPL,True,189.4600067138672,0.06563931530698026,1,0.9756451464781875
2023-08-14,AAPL,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600.0,31.49392722793171,-3.720939067259309,-2.845557561879258,183.77453948924028,186.0633394627531,186.2315010070801,170.58575012207032,179.46746286126844,176.8525322559191,AAPL,True,189.4600067138672,0.05572272164206535,1,0.9708534798115207
2023-08-15,AAPL,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600.0,27.823517704860475,-3.747004912993958,-3.0258470321021984,183.17220210438333,185.72556132492915,185.3790008544922,170.74335014343262,179.4844933311147,176.6275000770884,AAPL,True,189.4600067138672,0.0676810931088831,1,0.9708534798115207
